CustomerID,Age,Annual Income (k$),Spending Score (1-100),Gender,Annual_Spend,Visit_Frequency
65959,39,62,42,Male,49957,12
65960,28,63,28,Male,40908,4
65961,33,53,64,Female,52008,9
65962,38,79,68,Female,80212,8
65963,31,87,49,Female,53987,18
65964,39,58,73,Male,31993,12
65965,20,44,29,Female,41532,9
65966,35,44,53,Male,46821,28
65967,38,41,79,Male,30010,18
65968,18,23,61,Female,51164,6
65969,52,18,29,Male,38162,11
65970,42,50,69,Female,45685,3
65971,45,74,36,Male,53932,17
65972,31,48,22,Male,25682,10
65973,49,71,39,Female,57420,15
65974,38,15,35,Male,49150,23
65975,33,45,34,Male,39420,8
65976,18,69,56,Male,48401,16
65977,50,58,26,Male,60737,16
65978,61,41,4,Male,69341,11
65979,18,43,3,Female,49949,10
65980,18,56,51,Male,54415,16
65981,44,36,52,Male,46912,7
65982,41,36,38,Female,51189,18
65983,30,23,97,Female,53688,17
65984,31,59,63,Male,30008,10
65985,29,41,33,Male,73359,1
65986,45,38,64,Female,20806,15
65987,22,82,72,Male,47219,9
65988,27,45,74,Male,31939,15
65989,33,32,49,Female,42334,8
65990,40,15,73,Female,71389,10
65991,40,15,1,Male,40124,11
65992,53,77,55,Male,46866,15
65993,48,32,72,Male,24199,20
65994,26,58,21,Male,49385,8
65995,30,73,71,Male,63864,2
65996,38,67,47,Female,56258,11
65997,27,44,48,Male,29051,11
65998,29,15,28,Female,47581,7
65999,38,72,7,Female,44543,8
66000,27,29,85,Female,11777,8
66001,31,65,40,Female,69931,15
66002,27,50,61,Male,37258,10
66003,35,42,31,Male,75244,13
66004,29,60,69,Female,60901,13
66005,26,55,84,Male,50494,12
66006,33,15,31,Male,66292,9
66007,47,56,28,Male,35368,5
66008,25,62,66,Female,33733,18
66009,36,28,67,Female,55103,11
66010,38,63,17,Male,52839,11
66011,41,78,50,Female,78286,13
66012,26,30,46,Male,50847,12
66013,46,46,69,Female,49110,12
66014,35,36,10,Female,60823,19
66015,30,40,100,Female,51052,10
66016,51,76,48,Female,58703,19
66017,47,54,83,Female,54519,6
66018,39,49,57,Male,43596,11
66019,32,82,15,Female,39934,15
66020,47,56,76,Female,27214,8
66021,27,43,44,Male,47405,8
66022,36,37,38,Female,65803,13
66023,18,56,95,Female,49566,10
66024,41,31,93,Male,35876,6
66025,26,67,49,Female,14352,12
66026,35,58,56,Male,60631,10
66027,38,38,7,Male,63972,1
66028,33,58,53,Male,79072,19
66029,38,68,6,Male,42923,21
66030,19,17,93,Male,30692,15
66031,44,55,53,Male,46837,11
66032,27,52,7,Female,26947,11
66033,58,40,1,Male,45193,18
66034,35,39,38,Female,34342,14
66035,36,48,3,Male,99697,19
66036,25,60,46,Male,72224,12
66037,51,86,55,Female,43616,7
66038,33,15,60,Male,51647,4
66039,43,52,1,Female,59110,9
66040,22,67,39,Male,61665,14
66041,24,85,42,Male,19956,14
66042,37,16,85,Male,76436,17
66043,47,74,28,Male,52163,12
66044,30,58,14,Female,62392,14
66045,34,62,59,Male,44356,17
66046,40,42,61,Female,74472,19
66047,37,68,10,Male,44775,5
66048,47,73,38,Male,41672,8
66049,44,64,46,Male,59226,18
66050,25,19,81,Female,41597,8
66051,55,27,33,Male,38155,9
66052,28,48,17,Male,34105,6
66053,42,84,48,Male,45705,11
66054,44,72,9,Male,31384,10
66055,18,60,57,Male,48246,11
66056,25,30,57,Male,39308,5
66057,37,42,29,Male,58818,20
66058,36,80,78,Female,56913,30
66059,43,47,44,Male,41195,17
66060,28,59,54,Male,20598,10
66061,30,38,31,Female,89135,12
66062,18,49,44,Male,53317,14
66063,44,31,77,Female,33481,8
66064,28,52,56,Female,65684,13
66065,38,83,14,Male,47765,9
66066,47,68,44,Male,51935,1
66067,28,37,42,Female,59857,22
66068,63,65,54,Female,68393,18
66069,33,74,74,Female,60821,8
66070,31,25,9,Male,42782,10
66071,38,78,53,Male,51511,16
66072,37,100,59,Male,52764,9
66073,38,66,20,Female,38645,17
66074,49,86,59,Female,37834,1
66075,41,62,54,Male,33561,11
66076,37,67,29,Female,50274,6
66077,32,40,35,Male,19784,13
66078,42,50,54,Female,90636,8
66079,18,87,25,Female,36737,16
66080,43,67,72,Male,59027,6
66081,43,51,93,Male,53881,19
66082,48,59,16,Female,47299,11
66083,37,87,61,Male,42640,8
66084,26,86,34,Female,65025,8
66085,30,17,11,Female,67712,12
66086,47,59,57,Male,31286,12
66087,39,19,83,Male,67496,6
66088,54,22,4,Female,38075,12
66089,26,33,66,Male,72242,12
66090,51,31,10,Male,19883,17
66091,37,73,35,Female,40407,6
66092,34,61,36,Male,55763,7
66093,21,63,51,Male,42588,12
66094,24,20,46,Male,26807,9
66095,23,19,16,Male,58736,13
66096,28,38,12,Female,58314,22
66097,39,62,54,Female,47410,12
66098,18,50,13,Female,51984,6
66099,31,43,98,Female,59980,16
66100,44,68,36,Male,58589,7
66101,29,83,70,Female,41829,7
66102,46,68,35,Male,78158,6
66103,18,28,57,Male,59360,13
66104,22,57,82,Female,49317,10
66105,29,45,10,Female,40209,11
66106,38,61,35,Female,49053,15
66107,24,56,44,Female,52710,11
66108,26,35,56,Female,24231,5
66109,58,29,45,Male,49937,3
66110,27,78,51,Female,43437,6
66111,20,89,46,Male,42381,13
66112,65,78,25,Male,23966,15
66113,29,18,68,Male,62581,17
66114,43,81,51,Female,53780,12
66115,49,76,63,Male,44343,2
66116,21,87,6,Male,30293,5
66117,29,41,95,Male,16439,12
66118,46,15,47,Male,54134,13
66119,52,15,57,Male,42047,15
66120,31,75,47,Female,45478,14
66121,41,25,25,Female,64102,6
66122,24,45,58,Female,42984,9
66123,38,49,54,Female,67389,16
66124,54,15,70,Female,70311,8
66125,18,43,19,Female,30951,21
66126,18,56,37,Female,60714,18
66127,46,50,97,Male,34417,9
66128,57,57,35,Male,46641,18
66129,18,52,66,Female,28305,12
66130,28,53,100,Female,34344,13
66131,39,15,6,Male,76070,15
66132,42,46,99,Female,36166,18
66133,18,43,63,Male,48892,13
66134,44,41,22,Male,48727,8
66135,50,45,16,Female,55447,16
66136,27,68,59,Female,51024,14
66137,33,47,20,Female,34717,13
66138,35,24,90,Female,61499,1
66139,18,24,100,Female,24222,14
66140,24,39,34,Male,29686,8
66141,43,26,93,Female,56842,5
66142,41,54,96,Female,37675,15
66143,18,33,50,Female,59816,14
66144,50,33,40,Female,42936,10
66145,22,34,88,Female,39786,14
66146,23,30,71,Female,26402,13
66147,31,76,37,Male,70531,11
66148,18,59,17,Female,36004,26
66149,70,25,44,Female,43481,7
66150,20,58,35,Female,52408,11
66151,37,42,25,Female,45956,12
66152,18,78,60,Female,80393,15
66153,40,45,59,Male,24557,15
66154,24,41,73,Female,57761,11
66155,33,66,74,Male,48422,10
66156,32,31,57,Female,76288,10
66157,40,54,51,Female,53089,5
66158,44,71,16,Female,4587,22
66159,30,54,16,Male,29768,7
66160,41,72,40,Male,66484,5
66161,34,63,62,Male,55755,9
66162,28,34,58,Male,27854,14
66163,23,68,47,Male,56450,10
66164,50,42,58,Female,61935,13
66165,40,54,58,Female,44974,10
66166,43,54,35,Male,39003,15
66167,32,62,25,Female,46046,7
66168,46,63,35,Female,49068,6
66169,24,62,42,Male,74180,12
66170,34,15,91,Female,40443,17
66171,25,60,33,Male,39549,9
66172,55,73,23,Female,44641,16
66173,21,71,59,Male,55320,15
66174,39,40,29,Female,48766,11
66175,45,29,52,Male,38291,11
66176,20,65,36,Female,63998,22
66177,28,67,2,Male,60940,7
66178,37,58,45,Female,74472,10
66179,18,54,51,Female,54236,6
66180,27,29,51,Male,42999,6
66181,44,15,76,Female,48527,16
66182,45,99,3,Male,24591,13
66183,28,71,24,Female,27134,10
66184,23,56,66,Female,26830,3
66185,26,86,43,Male,36265,9
66186,41,46,45,Male,84196,4
66187,18,44,55,Male,62099,5
66188,53,40,7,Female,54014,17
66189,51,72,56,Male,66183,10
66190,63,57,63,Female,41439,23
66191,18,40,34,Female,47754,16
66192,28,70,36,Female,61753,13
66193,23,48,28,Male,71335,6
66194,44,43,35,Female,50407,7
66195,38,52,33,Male,53883,6
66196,48,54,64,Male,47665,9
66197,33,41,73,Male,39302,16
66198,40,80,67,Male,42051,10
66199,44,18,46,Female,72879,7
66200,18,37,30,Female,37100,12
66201,18,51,15,Female,79933,15
66202,42,54,31,Female,50880,18
66203,43,15,27,Male,70152,11
66204,21,51,78,Male,36590,6
66205,48,48,23,Female,48565,7
66206,34,18,52,Male,52997,15
66207,23,39,50,Female,53346,11
66208,30,85,60,Female,55122,13
66209,36,61,43,Female,51844,11
66210,55,40,48,Male,39842,5
66211,52,53,55,Female,46441,21
66212,31,56,43,Male,34054,1
66213,52,42,34,Male,64104,16
66214,43,17,70,Female,69237,9
66215,50,71,50,Female,57214,13
66216,27,38,72,Male,63808,11
66217,18,19,56,Female,34958,17
66218,39,62,72,Male,57701,2
66219,38,42,8,Female,57458,8
66220,31,54,13,Female,42568,6
66221,39,65,28,Female,28922,14
66222,32,56,39,Female,46342,14
66223,39,47,35,Male,40857,1
66224,18,67,30,Female,69327,10
66225,52,29,87,Male,49538,1
66226,28,55,33,Female,26180,14
66227,43,52,44,Male,34050,6
66228,33,44,38,Female,57410,10
66229,28,34,57,Male,50299,13
66230,41,68,76,Female,45097,12
66231,51,64,29,Female,73943,2
66232,18,68,50,Female,52170,14
66233,22,18,43,Male,83903,12
66234,28,56,46,Male,62974,21
66235,40,39,21,Female,32260,17
66236,36,89,58,Male,74947,14
66237,24,34,65,Female,53767,5
66238,45,38,67,Female,32187,14
66239,27,45,47,Male,50878,10
66240,40,51,22,Female,52397,14
66241,34,41,39,Female,37348,8
66242,44,58,14,Female,30072,14
66243,23,48,80,Female,44382,9
66244,26,55,88,Female,53368,9
66245,54,61,98,Female,39014,18
66246,54,56,2,Male,30425,25
66247,27,36,68,Male,49527,1
66248,31,76,49,Female,45384,23
66249,40,72,45,Male,69341,9
66250,32,56,85,Male,29384,5
66251,47,60,29,Male,55402,5
66252,61,63,63,Male,77954,5
66253,32,23,53,Female,33088,13
66254,36,36,39,Female,34722,10
66255,29,73,12,Female,55358,7
66256,49,43,47,Male,41747,13
66257,29,58,31,Male,56976,12
66258,35,65,51,Female,48354,9
66259,37,76,71,Female,82528,20
66260,36,60,96,Male,33979,13
66261,44,51,59,Male,37619,8
66262,18,24,69,Male,55473,8
66263,25,24,23,Female,42895,12
66264,43,48,54,Female,35502,8
66265,30,49,69,Male,72032,9
66266,43,52,100,Male,45327,11
66267,40,53,38,Female,70778,10
66268,40,77,78,Male,40718,16
66269,39,40,28,Female,59932,10
66270,26,34,27,Male,73330,11
66271,48,54,33,Male,68181,1
66272,42,29,62,Female,49749,15
66273,53,15,48,Female,12481,11
66274,45,44,56,Female,41186,6
66275,34,38,32,Male,75747,16
66276,28,62,58,Female,61233,7
66277,38,53,18,Female,27753,9
66278,18,70,51,Male,73472,10
66279,47,17,91,Female,74520,17
66280,26,34,49,Female,53614,14
66281,43,39,48,Female,67381,21
66282,21,44,59,Male,61593,14
66283,35,50,40,Male,54316,10
66284,19,16,67,Female,52577,10
66285,45,51,58,Female,40227,16
66286,24,72,16,Male,34177,11
66287,39,15,48,Female,33123,12
66288,46,33,35,Female,24406,7
66289,36,15,89,Female,63645,18
66290,27,59,36,Female,61160,14
66291,22,15,49,Female,44606,10
66292,18,15,56,Female,30537,19
66293,42,90,90,Male,46542,13
66294,40,15,67,Male,52531,5
66295,22,56,44,Male,78697,15
66296,47,48,51,Female,60650,4
66297,21,66,19,Female,27014,15
66298,27,47,16,Female,27157,5
66299,18,64,60,Female,71749,19
66300,32,61,40,Female,65220,16
66301,25,83,14,Male,29596,9
66302,61,58,14,Female,61111,6
66303,30,17,65,Female,67692,8
66304,44,66,67,Male,43825,6
66305,27,40,68,Male,32318,19
66306,43,86,56,Female,58502,9
66307,32,57,43,Male,45902,17
66308,49,45,57,Female,61406,17
66309,34,55,26,Female,37389,3
66310,34,57,61,Female,41809,15
66311,49,46,9,Female,57721,17
66312,54,49,84,Male,71573,7
66313,23,52,46,Male,47456,17
66314,46,62,66,Female,56803,8
66315,24,83,48,Male,65259,7
66316,19,49,64,Female,45818,15
66317,48,51,69,Female,53974,14
66318,20,58,18,Male,67496,5
66319,34,15,27,Female,61641,2
66320,30,68,67,Female,39849,2
66321,33,41,24,Female,59021,17
66322,33,68,67,Female,29817,11
66323,30,23,18,Male,51127,12
66324,18,73,50,Male,68259,18
66325,48,51,61,Female,36787,7
66326,46,30,78,Male,51231,13
66327,18,34,43,Male,44093,16
66328,28,52,39,Male,46366,9
66329,28,100,76,Female,45679,15
66330,38,63,43,Male,49994,12
66331,40,15,17,Female,57237,8
66332,24,86,64,Female,28827,14
66333,35,79,33,Female,48346,11
66334,38,43,21,Female,42377,11
66335,36,59,62,Male,36901,16
66336,25,43,32,Male,47769,24
66337,26,44,41,Male,38585,14
66338,24,37,58,Male,56663,17
66339,44,32,25,Male,27290,14
66340,19,74,55,Female,29936,19
66341,18,19,74,Male,47972,12
66342,32,46,28,Male,53535,17
66343,64,101,43,Male,38137,22
66344,39,44,53,Female,38028,12
66345,31,32,76,Male,42157,6
66346,43,42,10,Female,40600,20
66347,42,40,100,Female,97282,18
66348,22,55,76,Male,16106,11
66349,54,36,15,Male,81669,9
66350,46,56,70,Female,51461,3
66351,36,38,77,Female,57288,15
66352,21,68,39,Female,52728,12
66353,61,58,39,Male,58407,10
66354,50,82,54,Female,69636,16
66355,39,62,64,Male,44985,17
66356,51,71,47,Female,56967,5
66357,18,31,58,Female,52203,13
66358,38,57,45,Female,60512,16
66359,53,62,61,Male,82786,14
66360,44,44,64,Male,38307,12
66361,21,15,26,Male,21918,13
66362,27,61,73,Female,38015,7
66363,54,57,46,Female,47614,14
66364,32,53,100,Female,21702,17
66365,49,64,36,Male,48252,13
66366,42,29,14,Female,66083,10
66367,32,72,85,Male,54358,7
66368,39,49,51,Female,67979,11
66369,55,40,28,Male,29039,13
66370,28,33,77,Female,63604,9
66371,32,41,38,Female,19192,8
66372,35,25,53,Male,57354,18
66373,39,58,70,Female,48849,8
66374,52,32,39,Female,37404,5
66375,54,70,95,Female,24088,7
66376,34,60,51,Male,65795,5
66377,24,19,20,Male,22689,12
66378,53,39,96,Male,62563,20
66379,45,28,45,Male,71093,5
66380,45,66,11,Male,91952,15
66381,40,15,32,Female,38684,5
66382,48,79,28,Female,32127,2
66383,39,60,93,Male,51335,3
66384,30,33,16,Male,68070,10
66385,44,51,75,Female,42679,2
66386,28,74,50,Male,62969,4
66387,27,77,100,Female,50159,10
66388,37,51,85,Female,64013,4
66389,32,41,66,Female,46298,7
66390,42,72,44,Female,62606,10
66391,42,44,72,Female,39870,9
66392,48,51,59,Male,33341,7
66393,50,51,54,Female,50225,10
66394,18,23,44,Female,49226,14
66395,28,34,58,Female,52010,22
66396,32,49,51,Female,59447,17
66397,28,63,53,Female,43141,11
66398,18,25,81,Female,22547,2
66399,25,57,34,Male,62089,16
66400,49,30,64,Female,59087,14
66401,40,34,38,Male,34582,14
66402,24,20,49,Female,58945,24
66403,29,15,94,Female,61888,13
66404,22,42,90,Female,61616,16
66405,22,58,77,Male,54239,14
66406,18,81,34,Female,64354,15
66407,22,64,56,Female,77391,12
66408,42,35,100,Male,52839,11
66409,25,44,97,Male,51317,9
66410,40,45,13,Female,33431,12
66411,18,30,39,Male,52518,4
66412,31,32,33,Male,61242,10
66413,32,92,49,Male,43096,14
66414,18,71,78,Male,57226,6
66415,50,26,27,Female,41000,8
66416,34,65,75,Male,64826,6
66417,18,46,30,Male,73586,17
66418,49,61,16,Female,60363,16
66419,30,70,55,Female,52248,7
66420,32,30,12,Male,12808,16
66421,18,56,27,Female,41150,13
66422,32,60,67,Male,51713,15
66423,42,68,20,Male,83045,8
66424,23,15,69,Female,43562,10
66425,31,77,30,Female,59938,11
66426,32,29,34,Female,41004,14
66427,37,79,34,Female,44306,14
66428,51,42,17,Female,49597,14
66429,31,66,45,Male,29737,18
66430,23,43,67,Female,68493,12
66431,34,37,15,Female,61896,18
66432,24,61,22,Female,37343,25
66433,51,40,63,Female,29348,11
66434,38,41,67,Female,39746,7
66435,46,40,45,Female,45809,17
66436,22,55,71,Male,48950,11
66437,20,36,61,Male,37754,10
66438,32,58,55,Female,55297,5
66439,33,46,64,Female,37534,10
66440,54,46,43,Male,40061,16
66441,28,36,74,Male,40259,22
66442,40,24,98,Female,43555,7
66443,27,69,59,Male,70558,13
66444,52,46,25,Male,67734,5
66445,25,36,62,Female,49830,10
66446,45,37,31,Female,34752,6
66447,40,36,69,Male,36189,12
66448,28,56,33,Female,27006,11
66449,18,56,55,Male,38109,12
66450,28,90,48,Male,42981,16
66451,40,37,63,Female,61583,15
66452,23,44,100,Female,31678,1
66453,47,15,75,Male,32469,18
66454,42,67,55,Male,59415,19
66455,44,73,38,Female,58784,11
66456,27,50,49,Female,37035,15
66457,38,56,95,Female,56787,6
66458,52,66,7,Female,37723,19
66459,18,65,61,Female,40184,8
66460,32,90,71,Female,52289,11
66461,38,28,47,Female,72698,3
66462,38,78,67,Female,47786,10
66463,32,65,90,Male,39699,12
66464,25,72,53,Female,61827,3
66465,38,80,58,Female,38580,14
66466,39,59,85,Female,89912,9
66467,35,39,29,Male,50259,16
66468,40,22,84,Female,46916,5
66469,27,52,39,Male,15719,8
66470,18,71,43,Male,27902,1
66471,46,82,31,Female,64361,7
66472,47,64,32,Female,67734,15
66473,42,66,73,Female,51232,12
66474,18,20,53,Female,32715,12
66475,26,42,34,Male,50332,14
66476,23,60,58,Male,32929,8
66477,19,53,54,Male,54509,8
66478,36,52,15,Female,41673,19
66479,55,51,39,Male,45412,10
66480,22,55,100,Female,53371,16
66481,21,69,47,Male,56454,10
66482,18,58,43,Male,32206,16
66483,23,52,63,Male,55702,12
66484,38,69,67,Female,39020,8
66485,46,37,48,Female,41153,9
66486,55,68,25,Female,63833,16
66487,24,97,24,Female,59196,11
66488,54,60,34,Female,59344,18
66489,32,64,70,Male,62857,8
66490,61,39,31,Female,41660,10
66491,30,37,30,Male,42679,4
66492,18,60,37,Female,53739,19
66493,18,70,12,Male,20095,10
66494,18,67,34,Female,64440,13
66495,40,64,65,Female,55094,7
66496,68,90,27,Female,73081,8
66497,23,49,73,Female,41946,9
66498,40,50,72,Female,36067,14
66499,44,45,70,Male,68872,13
66500,30,61,66,Male,50986,12
66501,25,32,37,Male,63556,5
66502,22,84,45,Male,36353,8
66503,40,94,94,Female,59647,8
66504,50,56,27,Male,54230,19
66505,37,69,78,Male,72227,7
66506,38,24,59,Male,36214,23
66507,27,43,85,Male,46500,17
66508,53,74,36,Female,64446,10
66509,42,76,49,Male,14238,10
66510,43,16,50,Male,36249,4
66511,42,83,64,Male,46166,8
66512,42,66,98,Female,73131,7
66513,24,15,58,Male,33673,12
66514,32,15,47,Male,45269,9
66515,42,71,26,Male,44131,20
66516,31,78,20,Female,74316,16
66517,43,49,77,Male,45513,1
66518,31,100,27,Female,42296,10
66519,32,22,49,Female,41874,15
66520,57,66,49,Male,27590,9
66521,43,71,96,Female,50962,14
66522,19,15,45,Female,55720,10
66523,48,67,27,Male,55407,12
66524,44,50,62,Male,22667,8
66525,51,44,69,Female,16345,12
66526,47,30,61,Male,32504,14
66527,38,48,23,Female,49866,18
66528,30,32,41,Male,66917,7
66529,40,38,38,Female,33217,18
66530,26,77,44,Male,42575,8
66531,27,60,63,Male,20925,9
66532,40,64,15,Male,65685,17
66533,29,68,56,Female,44919,10
66534,39,34,55,Male,94992,10
66535,41,59,21,Female,72459,7
66536,35,42,55,Male,52357,12
66537,38,99,74,Female,32596,17
66538,58,49,100,Female,59844,20
66539,18,63,71,Male,46896,9
66540,21,44,30,Male,46466,14
66541,21,50,54,Female,52973,7
66542,32,58,45,Female,60491,11
66543,33,77,58,Male,43237,5
66544,41,37,29,Male,72529,15
66545,46,72,46,Male,47958,12
66546,27,45,53,Male,54970,10
66547,44,66,65,Male,65864,23
66548,36,23,29,Female,66565,9
66549,37,84,100,Female,70927,6
66550,48,42,55,Male,32603,14
66551,51,43,10,Male,65075,16
66552,46,41,49,Male,48468,17
66553,31,26,57,Female,91978,20
66554,24,44,63,Female,33488,10
66555,44,66,63,Male,66702,8
66556,25,77,13,Male,57421,9
66557,44,49,29,Female,54097,10
66558,40,67,49,Male,59281,4
66559,18,43,75,Female,56926,19
66560,37,48,48,Female,54737,17
66561,26,63,60,Female,42356,18
66562,43,23,54,Male,44814,16
66563,40,24,53,Female,37574,11
66564,37,68,67,Male,48301,18
66565,43,78,12,Female,44029,15
66566,41,78,46,Female,49900,19
66567,51,22,58,Female,50206,18
66568,18,29,54,Female,58559,21
66569,45,76,7,Male,77980,15
66570,39,51,82,Male,62168,13
66571,30,44,28,Female,47243,12
66572,35,44,58,Female,61649,9
66573,34,37,29,Female,36003,13
66574,26,73,76,Female,55627,14
66575,42,25,80,Female,49463,11
66576,43,51,42,Female,68628,15
66577,27,74,39,Female,26137,18
66578,38,42,38,Male,57682,13
66579,45,50,54,Female,51771,6
66580,22,28,23,Female,67019,17
66581,40,15,25,Female,66166,7
66582,38,44,42,Male,66816,19
66583,55,35,24,Female,27732,8
66584,22,52,52,Male,59532,11
66585,35,88,62,Female,52913,10
66586,22,84,49,Male,51158,6
66587,46,39,82,Female,16915,11
66588,33,15,45,Male,12534,14
66589,37,28,6,Female,47906,10
66590,50,71,24,Female,40512,13
66591,18,24,35,Male,10720,11
66592,38,33,34,Male,36655,18
66593,29,65,35,Male,24784,8
66594,44,72,68,Female,47034,13
66595,33,62,94,Female,41784,24
66596,49,54,57,Male,31292,12
66597,24,33,70,Female,53728,12
66598,23,57,64,Male,51393,10
66599,26,30,48,Male,22525,14
66600,42,65,52,Female,44195,8
66601,44,58,24,Female,81272,9
66602,18,41,49,Male,82179,3
66603,28,71,66,Male,49975,11
66604,44,15,62,Female,41149,18
66605,25,40,17,Female,46835,9
66606,18,78,25,Male,67600,20
66607,40,32,60,Female,23124,9
66608,38,60,47,Female,53782,15
66609,46,52,83,Female,49219,7
66610,35,47,37,Female,36137,8
66611,39,49,43,Male,44569,14
66612,45,61,55,Female,71542,4
66613,45,56,23,Male,31654,4
66614,47,52,57,Male,48506,17
66615,47,39,60,Male,61748,6
66616,37,66,57,Female,76257,12
66617,33,74,59,Female,10670,1
66618,40,40,63,Female,68492,10
66619,33,31,70,Male,56712,12
66620,28,37,5,Female,51695,14
66621,31,75,76,Female,35737,16
66622,45,25,79,Male,44551,15
66623,39,72,75,Female,13843,12
66624,42,17,31,Male,62599,13
66625,46,50,72,Male,68957,11
66626,18,38,54,Male,54372,6
66627,34,47,38,Female,55509,10
66628,48,41,39,Female,46770,17
66629,44,76,25,Male,47405,16
66630,40,41,75,Female,30806,20
66631,35,72,45,Female,22304,15
66632,40,21,81,Female,59855,20
66633,42,58,26,Male,38689,18
66634,51,72,29,Female,35259,9
66635,27,43,82,Male,69863,12
66636,33,48,55,Female,40888,20
66637,30,81,100,Male,44318,9
66638,47,55,60,Male,63228,7
66639,37,44,73,Male,44517,9
66640,41,53,28,Male,55366,17
66641,22,54,25,Female,70324,15
66642,18,59,50,Female,28644,14
66643,51,25,34,Male,36112,14
66644,24,64,27,Male,61936,10
66645,39,64,46,Female,30423,3
66646,30,45,94,Male,55486,10
66647,45,58,43,Female,44582,14
66648,28,44,34,Male,51689,12
66649,42,46,47,Male,47599,23
66650,25,65,71,Male,56885,10
66651,26,34,38,Male,73031,6
66652,30,66,58,Female,41400,4
66653,55,74,6,Female,57604,1
66654,49,37,77,Female,55804,22
66655,42,34,43,Male,54147,18
